value_en	description_en	codesystem	code	description_code
SureSelect XT RNA Direct 96 rxns by Agilent Technologies	SureSelect XT RNA Direct 96 rxns by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT265	SureSelect XT RNA Direct 96 rxns by Agilent Technologies
SureSelectXT Custom 0.5-2.9Mb,480,RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb,480,RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT289	SureSelectXT Custom 0.5-2.9Mb,480,RO by Agilent Technologies
SSELXT HS 1-16 + V7Plus 2, 16 rxn by Agilent Technologies	SSELXT HS 1-16 + V7Plus 2, 16 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT446	SSELXT HS 1-16 + V7Plus 2, 16 rxn by Agilent Technologies
SureSelectXT2 Custom 0.5-2.9Mb, 16 by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT199	SureSelectXT2 Custom 0.5-2.9Mb, 16 by Agilent Technologies
SureSelectXT Custom 6-11.9Mb,480,Auto,RO by Agilent Technologies	SureSelectXT Custom 6-11.9Mb,480,Auto,RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT210	SureSelectXT Custom 6-11.9Mb,480,Auto,RO by Agilent Technologies
SureSelectXT2 DNA Kinome, 16 samples. Ad by Agilent Technologies	SureSelectXT2 DNA Kinome, 16 samples. Ad by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT133	SureSelectXT2 DNA Kinome, 16 samples. Ad by Agilent Technologies
SSel XT HS 1-16 + 3-5.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 3-5.9 Mb, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT355	SSel XT HS 1-16 + 3-5.9 Mb, 16rxn by Agilent Technologies
SSELXT Low Input 97-192+V7 Plus2,96rxn by Agilent Technologies	SSELXT Low Input 97-192+V7 Plus2,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT428	SSELXT Low Input 97-192+V7 Plus2,96rxn by Agilent Technologies
SSELXT2 Clinical Research Exome, 96 auto by Agilent Technologies	SSELXT2 Clinical Research Exome, 96 auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT430	SSELXT2 Clinical Research Exome, 96 auto by Agilent Technologies
SSel XT Low Input 1-96+6-11.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+6-11.9 Mb,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT347	SSel XT Low Input 1-96+6-11.9 Mb,96rxn by Agilent Technologies
SSEL XT HS 1-16 + V6+UTR, 16rxn by Agilent Technologies	SSEL XT HS 1-16 + V6+UTR, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT473	SSEL XT HS 1-16 + V6+UTR, 16rxn by Agilent Technologies
Twist Fast Hybridization and Wash Kit by Twist Bioscience	Twist Fast Hybridization and Wash Kit by Twist Bioscience sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT87	Twist Fast Hybridization and Wash Kit by Twist Bioscience
KAPA Library Quantification Kit (ROX Low) by Roche	KAPA Library Quantification Kit (ROX Low) by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT41	KAPA Library Quantification Kit (ROX Low) by Roche
SSel XT Low Input 97-192+CCP,96rxn by Agilent Technologies	SSel XT Low Input 97-192+CCP,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT297	SSel XT Low Input 97-192+CCP,96rxn by Agilent Technologies
SSel XT Low Inp 1-96+CCP,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+CCP,96rxnAU by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT327	SSel XT Low Inp 1-96+CCP,96rxnAU by Agilent Technologies
SSELXT2 Human All Exon V7, 16 rxn by Agilent Technologies	SSELXT2 Human All Exon V7, 16 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT392	SSELXT2 Human All Exon V7, 16 rxn by Agilent Technologies
OneSeq 300kb BB+Human All Exon V7,96Aut by Agilent Technologies	OneSeq 300kb BB+Human All Exon V7,96Aut by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT551	OneSeq 300kb BB+Human All Exon V7,96Aut by Agilent Technologies
SureSelectXT DNA Kinome, 96 samples. Add by Agilent Technologies	SureSelectXT DNA Kinome, 96 samples. Add by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT216	SureSelectXT DNA Kinome, 96 samples. Add by Agilent Technologies
SureSelectXT Custom 1Kb-499kb,480,Aut,RO by Agilent Technologies	SureSelectXT Custom 1Kb-499kb,480,Aut,RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT249	SureSelectXT Custom 1Kb-499kb,480,Aut,RO by Agilent Technologies
SureSelectXT Custom 6-11.9Mb, 16 by Agilent Technologies	SureSelectXT Custom 6-11.9Mb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT261	SureSelectXT Custom 6-11.9Mb, 16 by Agilent Technologies
KAPA Stranded mRNA-Seq KitIllumina, with KAPA mRNA Capture Beads by Roche	KAPA Stranded mRNA-Seq KitIllumina, with KAPA mRNA Capture Beads by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT56	KAPA Stranded mRNA-Seq KitIllumina, with KAPA mRNA Capture Beads by Roche
SureSelectXT Mouse All Exon, 96 by Agilent Technologies	SureSelectXT Mouse All Exon, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT184	SureSelectXT Mouse All Exon, 96 by Agilent Technologies
GeneJET NGS Cleanup Kit by Thermo Fisher Scientific	GeneJET NGS Cleanup Kit by Thermo Fisher Scientific sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT88	GeneJET NGS Cleanup Kit by Thermo Fisher Scientific
SureSelect RNA 3-5.9Mb, 480, RO by Agilent Technologies	SureSelect RNA 3-5.9Mb, 480, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT315	SureSelect RNA 3-5.9Mb, 480, RO by Agilent Technologies
SeqCap Adapter Kit A by Roche	SeqCap Adapter Kit A by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT57	SeqCap Adapter Kit A by Roche
SureSelectXT Custom 0.5-2.9Mb, 480, Auto by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 480, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT284	SureSelectXT Custom 0.5-2.9Mb, 480, Auto by Agilent Technologies
SureSelectXT Custom 0.5-2.9Mb, 16, RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 16, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT282	SureSelectXT Custom 0.5-2.9Mb, 16, RO by Agilent Technologies
HaloPlexHS 2.6Mb - 5Mb, ILM, 48 by Agilent Technologies	HaloPlexHS 2.6Mb - 5Mb, ILM, 48 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT587	HaloPlexHS 2.6Mb - 5Mb, ILM, 48 by Agilent Technologies
SSELXT2 Human All Exon V6 Plus 2, 16rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 2, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT436	SSELXT2 Human All Exon V6 Plus 2, 16rxn by Agilent Technologies
ClearSeq Cancer, HS, ILM, 96 by Agilent Technologies	ClearSeq Cancer, HS, ILM, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT596	ClearSeq Cancer, HS, ILM, 96 by Agilent Technologies
SureSelectXT Human Methyl-Seq, 96 by Agilent Technologies	SureSelectXT Human Methyl-Seq, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT225	SureSelectXT Human Methyl-Seq, 96 by Agilent Technologies
SSELXT Human All Exon V6+UTR V6, 96 by Agilent Technologies	SSELXT Human All Exon V6+UTR V6, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT461	SSELXT Human All Exon V6+UTR V6, 96 by Agilent Technologies
SureSelectXT Custom 0.5-2.9Mb, 96 by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT285	SureSelectXT Custom 0.5-2.9Mb, 96 by Agilent Technologies
SureSelect SS RNA Library Prep, ILM, 16 by Agilent Technologies	SureSelect SS RNA Library Prep, ILM, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT318	SureSelect SS RNA Library Prep, ILM, 16 by Agilent Technologies
SSel XT Low Input 97-192+0.5-2.9Mb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+0.5-2.9Mb,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT352	SSel XT Low Input 97-192+0.5-2.9Mb,96rxn by Agilent Technologies
SureSelect RNA 0.5-2.9Mb, 96, RO by Agilent Technologies	SureSelect RNA 0.5-2.9Mb, 96, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT302	SureSelect RNA 0.5-2.9Mb, 96, RO by Agilent Technologies
SSELXT Low Input 97-192+V7 Plus1,96Auto by Agilent Technologies	SSELXT Low Input 97-192+V7 Plus1,96Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT426	SSELXT Low Input 97-192+V7 Plus1,96Auto by Agilent Technologies
SureSelectXT2 Custom 3-5.9Mb, 96 by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT173	SureSelectXT2 Custom 3-5.9Mb, 96 by Agilent Technologies
OneSeq 1Mb BB+Human All Exon V7,16Rxn by Agilent Technologies	OneSeq 1Mb BB+Human All Exon V7,16Rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT533	OneSeq 1Mb BB+Human All Exon V7,16Rxn by Agilent Technologies
SureSelectXT2 Reagent kit for up to 480 by Agilent Technologies	SureSelectXT2 Reagent kit for up to 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT111	SureSelectXT2 Reagent kit for up to 480 by Agilent Technologies
SSEL XT2 CRE V2 Plus 1, 96 auto by Agilent Technologies	SSEL XT2 CRE V2 Plus 1, 96 auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT483	SSEL XT2 CRE V2 Plus 1, 96 auto by Agilent Technologies
CATS total RNA-seq (with rRNA depletion) by Diagenode	CATS total RNA-seq (with rRNA depletion) by Diagenode sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT32	CATS total RNA-seq (with rRNA depletion) by Diagenode
SSXT Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies	SSXT Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT402	SSXT Human All Exon V5+lncRNA, 96, Auto by Agilent Technologies
HaloPlex Exome, ILM, 96 by Agilent Technologies	HaloPlex Exome, ILM, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT580	HaloPlex Exome, ILM, 96 by Agilent Technologies
SureSelectXT RNA Reagent Kit, ILM, 96 by Agilent Technologies	SureSelectXT RNA Reagent Kit, ILM, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT186	SureSelectXT RNA Reagent Kit, ILM, 96 by Agilent Technologies
OneSeq 1Mb CNV Backbone+1-499Kb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+1-499Kb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT538	OneSeq 1Mb CNV Backbone+1-499Kb, 16 by Agilent Technologies
OneSeq 300kb BB+Human All Exon V7,16Rxn by Agilent Technologies	OneSeq 300kb BB+Human All Exon V7,16Rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT550	OneSeq 300kb BB+Human All Exon V7,16Rxn by Agilent Technologies
SureSelect XT Reagent kit, HSQ, 96, Auto by Agilent Technologies	SureSelect XT Reagent kit, HSQ, 96, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT267	SureSelect XT Reagent kit, HSQ, 96, Auto by Agilent Technologies
SSel XT Low Inp 97-192+CREv2,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+CREv2,96rxnAU by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT339	SSel XT Low Inp 97-192+CREv2,96rxnAU by Agilent Technologies
SSELXT Low Input 1-96 + V7, 96 Auto by Agilent Technologies	SSELXT Low Input 1-96 + V7, 96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT417	SSELXT Low Input 1-96 + V7, 96 Auto by Agilent Technologies
SSELXT Human All Exon V6 Plus 2, 96rxn by Agilent Technologies	SSELXT Human All Exon V6 Plus 2, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT456	SSELXT Human All Exon V6 Plus 2, 96rxn by Agilent Technologies
SureSelectXT Custom 3-5.9Mb, 480 by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT253	SureSelectXT Custom 3-5.9Mb, 480 by Agilent Technologies
SSXT Zebrafish All Exon, 96 by Agilent Technologies	SSXT Zebrafish All Exon, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT405	SSXT Zebrafish All Exon, 96 by Agilent Technologies
SSEL XT2 Focused Exome Plus, 96rxn by Agilent Technologies	SSEL XT2 Focused Exome Plus, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT496	SSEL XT2 Focused Exome Plus, 96rxn by Agilent Technologies
SSEL XT CRE V2 Plus 2, 96 rxn by Agilent Technologies	SSEL XT CRE V2 Plus 2, 96 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT520	SSEL XT CRE V2 Plus 2, 96 rxn by Agilent Technologies
ClearSeq Inherited Disease, 16, XT by Agilent Technologies	ClearSeq Inherited Disease, 16, XT by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT615	ClearSeq Inherited Disease, 16, XT by Agilent Technologies
KAPA Hyper Prep KitIllumina, without amplification module by Roche	KAPA Hyper Prep KitIllumina, without amplification module by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT69	KAPA Hyper Prep KitIllumina, without amplification module by Roche
ClearSeq Comprehensive Cancer Plus,96, X by Agilent Technologies	ClearSeq Comprehensive Cancer Plus,96, X by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT603	ClearSeq Comprehensive Cancer Plus,96, X by Agilent Technologies
SSel XT Low Input 1-96+1-499 kb,96rxn by Agilent Technologies	SSel XT Low Input 1-96+1-499 kb,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT344	SSel XT Low Input 1-96+1-499 kb,96rxn by Agilent Technologies
SSel XT HS 96 + V6+, 96rxn by Agilent Technologies	SSel XT HS 96 + V6+, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT380	SSel XT HS 96 + V6+, 96rxn by Agilent Technologies
SSELXT2 Human All Exon V6 Plus 1, 16rxn by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 1, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT433	SSELXT2 Human All Exon V6 Plus 1, 16rxn by Agilent Technologies
SSEL XT Focused Exome, 16 rxn by Agilent Technologies	SSEL XT Focused Exome, 16 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT530	SSEL XT Focused Exome, 16 rxn by Agilent Technologies
MagJET NGS Cleanup and Size Selection Kit by Thermo Fisher Scientific	MagJET NGS Cleanup and Size Selection Kit by Thermo Fisher Scientific sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT92	MagJET NGS Cleanup and Size Selection Kit by Thermo Fisher Scientific
SureSelectXT Custom 0.5-2.9Mb,96,Auto,RO by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb,96,Auto,RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT290	SureSelectXT Custom 0.5-2.9Mb,96,Auto,RO by Agilent Technologies
iDeal ChIP-seq kit for Transcription Factors x10 by Diagenode	iDeal ChIP-seq kit for Transcription Factors x10 by Diagenode sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT38	iDeal ChIP-seq kit for Transcription Factors x10 by Diagenode
SureSelectXT Custom 1Kb-499kb, 96, Auto by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 96, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT247	SureSelectXT Custom 1Kb-499kb, 96, Auto by Agilent Technologies
OneSeq 1Mb BB+Human All Exon V7,96Aut by Agilent Technologies	OneSeq 1Mb BB+Human All Exon V7,96Aut by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT534	OneSeq 1Mb BB+Human All Exon V7,96Aut by Agilent Technologies
SSELXT2 Human All Exon V6, 96 by Agilent Technologies	SSELXT2 Human All Exon V6, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT385	SSELXT2 Human All Exon V6, 96 by Agilent Technologies
SureSelectXT Human All Exon V4, 96 sampl by Agilent Technologies	SureSelectXT Human All Exon V4, 96 sampl by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT220	SureSelectXT Human All Exon V4, 96 sampl by Agilent Technologies
KAPA Library Amplification Kit - Standard kit by Roche	KAPA Library Amplification Kit - Standard kit by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT73	KAPA Library Amplification Kit - Standard kit by Roche
SSELXT Human All Exon V6+UTR,96 rxn,auto by Agilent Technologies	SSELXT Human All Exon V6+UTR,96 rxn,auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT462	SSELXT Human All Exon V6+UTR,96 rxn,auto by Agilent Technologies
OneSeq Hi Res Backbone, 0.5-2.9Mb, 16 by Agilent Technologies	OneSeq Hi Res Backbone, 0.5-2.9Mb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT556	OneSeq Hi Res Backbone, 0.5-2.9Mb, 16 by Agilent Technologies
SureSelectXT2 Mouse All Exon, 96 by Agilent Technologies	SureSelectXT2 Mouse All Exon, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT108	SureSelectXT2 Mouse All Exon, 96 by Agilent Technologies
SS Mouse Methyl-Seq, XT, HSQ, 16 by Agilent Technologies	SS Mouse Methyl-Seq, XT, HSQ, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT510	SS Mouse Methyl-Seq, XT, HSQ, 16 by Agilent Technologies
ClaSeek Library Preparation Kit, Illumina compatible by Thermo Fisher Scientific	ClaSeek Library Preparation Kit, Illumina compatible by Thermo Fisher Scientific sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT76	ClaSeek Library Preparation Kit, Illumina compatible by Thermo Fisher Scientific
SSEL XT2 Hu. AllExon V5, 96, Auto by Agilent Technologies	SSEL XT2 Hu. AllExon V5, 96, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT501	SSEL XT2 Hu. AllExon V5, 96, Auto by Agilent Technologies
SureSelectXT2 Custom 12-24Mb, 480 by Agilent Technologies	SureSelectXT2 Custom 12-24Mb, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT150	SureSelectXT2 Custom 12-24Mb, 480 by Agilent Technologies
KAPA High throughput Library Preparation KitIllumina, with bead by Roche	KAPA High throughput Library Preparation KitIllumina, with bead by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT66	KAPA High throughput Library Preparation KitIllumina, with bead by Roche
SureSelectXT2 Custom 0.5-2.9Mb, 16, RO by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 16, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT200	SureSelectXT2 Custom 0.5-2.9Mb, 16, RO by Agilent Technologies
EpiTect Bisulfite Kit (48) by QIAGEN - Sample to Insight	EpiTect Bisulfite Kit (48) by QIAGEN - Sample to Insight sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT102	EpiTect Bisulfite Kit (48) by QIAGEN - Sample to Insight
HaloPlex Prepack Reagents, ILMN, 48rxn by Agilent Technologies	HaloPlex Prepack Reagents, ILMN, 48rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT583	HaloPlex Prepack Reagents, ILMN, 48rxn by Agilent Technologies
KAPA HyperPlus Kit, with Library Amplification by Roche	KAPA HyperPlus Kit, with Library Amplification by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT71	KAPA HyperPlus Kit, with Library Amplification by Roche
SureSelectXT HumanAllExon V4, 480 by Agilent Technologies	SureSelectXT HumanAllExon V4, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT230	SureSelectXT HumanAllExon V4, 480 by Agilent Technologies
SureSelectXT Bovine All Exon, 16 by Agilent Technologies	SureSelectXT Bovine All Exon, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT276	SureSelectXT Bovine All Exon, 16 by Agilent Technologies
SSELXT2 Human All Exon V6 Plus 2, 96 aut by Agilent Technologies	SSELXT2 Human All Exon V6 Plus 2, 96 aut by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT437	SSELXT2 Human All Exon V6 Plus 2, 96 aut by Agilent Technologies
SSEL XT2 CRE V2 Plus 1, 96 rxn by Agilent Technologies	SSEL XT2 CRE V2 Plus 1, 96 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT484	SSEL XT2 CRE V2 Plus 1, 96 rxn by Agilent Technologies
ClearSeq Inherited Disease Plus, 16, XT2 by Agilent Technologies	ClearSeq Inherited Disease Plus, 16, XT2 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT612	ClearSeq Inherited Disease Plus, 16, XT2 by Agilent Technologies
Auto iDeal ChIP-seq kit for Histones x100 by Diagenode	Auto iDeal ChIP-seq kit for Histones x100 by Diagenode sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT27	Auto iDeal ChIP-seq kit for Histones x100 by Diagenode
SureSelectXT HumanAllExon V4, 16 by Agilent Technologies	SureSelectXT HumanAllExon V4, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT229	SureSelectXT HumanAllExon V4, 16 by Agilent Technologies
SSel XT Low Input 1-96+V6,96rxn by Agilent Technologies	SSel XT Low Input 1-96+V6,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT351	SSel XT Low Input 1-96+V6,96rxn by Agilent Technologies
CATS small RNA-seq by Diagenode	CATS small RNA-seq by Diagenode sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT31	CATS small RNA-seq by Diagenode
ClearSeq Cardiomyopathy, HS, ILM, 16 by Agilent Technologies	ClearSeq Cardiomyopathy, HS, ILM, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT598	ClearSeq Cardiomyopathy, HS, ILM, 16 by Agilent Technologies
SSELXT Human All Exon V7 Plus1, 96 Auto by Agilent Technologies	SSELXT Human All Exon V7 Plus1, 96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT469	SSELXT Human All Exon V7 Plus1, 96 Auto by Agilent Technologies
SSELXT Human All Exon V6+ COSMIC,96 auto by Agilent Technologies	SSELXT Human All Exon V6+ COSMIC,96 auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT457	SSELXT Human All Exon V6+ COSMIC,96 auto by Agilent Technologies
SureSelectXT2 Human All Exon V4, 480 sam by Agilent Technologies	SureSelectXT2 Human All Exon V4, 480 sam by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT142	SureSelectXT2 Human All Exon V4, 480 sam by Agilent Technologies
OneSeq 1Mb CNV Backbone+6-11.9Mb,96 Auto by Agilent Technologies	OneSeq 1Mb CNV Backbone+6-11.9Mb,96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT549	OneSeq 1Mb CNV Backbone+6-11.9Mb,96 Auto by Agilent Technologies
SSELXT2 Human All Exon V7, 96 Auto by Agilent Technologies	SSELXT2 Human All Exon V7, 96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT393	SSELXT2 Human All Exon V7, 96 Auto by Agilent Technologies
SSELXT Low Input 1-96+V7 Plus 1,96 Auto by Agilent Technologies	SSELXT Low Input 1-96+V7 Plus 1,96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT421	SSELXT Low Input 1-96+V7 Plus 1,96 Auto by Agilent Technologies
OneSeq 1Mb CNV Backbone+6-11.9Mb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+6-11.9Mb, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT548	OneSeq 1Mb CNV Backbone+6-11.9Mb, 96 by Agilent Technologies
SureSelect RNA 3-5.9Mb, 16 by Agilent Technologies	SureSelect RNA 3-5.9Mb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT312	SureSelect RNA 3-5.9Mb, 16 by Agilent Technologies
SSel XT HS 17-32 + V6, 16rxn by Agilent Technologies	SSel XT HS 17-32 + V6, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT371	SSel XT HS 17-32 + V6, 16rxn by Agilent Technologies
SureSelectXT2 Reagent Kit, MSQ,480,Auto by Agilent Technologies	SureSelectXT2 Reagent Kit, MSQ,480,Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT110	SureSelectXT2 Reagent Kit, MSQ,480,Auto by Agilent Technologies
SureSelectXT Custom 12-24Mb, 16 by Agilent Technologies	SureSelectXT Custom 12-24Mb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT291	SureSelectXT Custom 12-24Mb, 16 by Agilent Technologies
Seq-Star DNA Size Selection Kit by Arraystar, Inc	Seq-Star DNA Size Selection Kit by Arraystar, Inc sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT21	Seq-Star DNA Size Selection Kit by Arraystar, Inc
SSel XT HS 96 + CREv2+, 96rxn by Agilent Technologies	SSel XT HS 96 + CREv2+, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT378	SSel XT HS 96 + CREv2+, 96rxn by Agilent Technologies
SureSelectXT2 DNA Kinome, 480 samples wi by Agilent Technologies	SureSelectXT2 DNA Kinome, 480 samples wi by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT134	SureSelectXT2 DNA Kinome, 480 samples wi by Agilent Technologies
