value_en	description_en	codesystem	code	description_code
lamellar bone	lamellar bone	UBERON	0002482	lamellar bone
zygosphene	zygosphene	UBERON	4200190	zygosphene
dorsal nasal artery	dorsal nasal artery	UBERON	0001623	dorsal nasal artery
respiratory tract epithelium	respiratory tract epithelium	UBERON	0004802	respiratory tract epithelium
carpometacarpal joint of digit 1	carpometacarpal joint of digit 1	UBERON	0011265	carpometacarpal joint of digit 1
right posterior cardinal vein	right posterior cardinal vein	UBERON	0009139	right posterior cardinal vein
dorsal pelvic arrector	dorsal pelvic arrector	UBERON	2000651	dorsal pelvic arrector
anterior meningeal artery	anterior meningeal artery	UBERON	0010251	anterior meningeal artery
gluteal muscle	gluteal muscle	UBERON	0002000	gluteal muscle
pontine flexure	pontine flexure	UBERON	0005820	pontine flexure
central nervous system	central nervous system	UBERON	0001017	central nervous system
chest nerve	chest nerve	UBERON	0003432	chest nerve
toe fringes	toe fringes	UBERON	3010124	toe fringes
nasalis muscle	nasalis muscle	UBERON	0010953	nasalis muscle
urostyle ridge	urostyle ridge	UBERON	3000746	urostyle ridge
brain ventricle	brain ventricle	UBERON	0004086	brain ventricle
dorsal crest	dorsal crest	UBERON	3010044	dorsal crest
hindlimb zeugopod skeleton	hindlimb zeugopod skeleton	UBERON	0010720	hindlimb zeugopod skeleton
labial disc	labial disc	UBERON	6001764	labial disc
basihyal cartilage	basihyal cartilage	UBERON	0011615	basihyal cartilage
medial precentral sulcus	medial precentral sulcus	UBERON	0026721	medial precentral sulcus
Meckel's diverticulum	Meckel's diverticulum	UBERON	0003705	Meckel's diverticulum
intercalated duct of pancreas	intercalated duct of pancreas	UBERON	0014726	intercalated duct of pancreas
planum triangulare	planum triangulare	UBERON	3000441	planum triangulare
glans	glans	UBERON	0035651	glans
hilum of inferior olivary complex	hilum of inferior olivary complex	UBERON	0008333	hilum of inferior olivary complex
cloacal muscle	cloacal muscle	UBERON	0014783	cloacal muscle
start of life cycle	start of life cycle	UBERON	0035945	start of life cycle
neural glomerulus	neural glomerulus	UBERON	0001047	neural glomerulus
iris stroma	iris stroma	UBERON	0001779	iris stroma
pedal digitopodium region	pedal digitopodium region	UBERON	0012142	pedal digitopodium region
left lung lower lobe bronchiole	left lung lower lobe bronchiole	UBERON	0012055	left lung lower lobe bronchiole
M. gracilis minor	M. gracilis minor	UBERON	3010067	M. gracilis minor
pseudoclasper	pseudoclasper	UBERON	0017624	pseudoclasper
vas deferens epithelium	vas deferens epithelium	UBERON	0004806	vas deferens epithelium
brachial nerve plexus	brachial nerve plexus	UBERON	0001814	brachial nerve plexus
ciliary stroma	ciliary stroma	UBERON	0009016	ciliary stroma
cervical vertebra	cervical vertebra	UBERON	0002413	cervical vertebra
pterotic	pterotic	UBERON	2000576	pterotic
renal parenchyma	renal parenchyma	UBERON	0008987	renal parenchyma
primary visual cortex	primary visual cortex	UBERON	0002436	primary visual cortex
bronchus connective tissue	bronchus connective tissue	UBERON	0003592	bronchus connective tissue
anterior limiting lamina of cornea	anterior limiting lamina of cornea	UBERON	0004370	anterior limiting lamina of cornea
castoreum	castoreum	UBERON	0036015	castoreum
gizzard smooth muscle	gizzard smooth muscle	UBERON	0011903	gizzard smooth muscle
maxilla	maxilla	UBERON	0002397	maxilla
M. gemellus	M. gemellus	UBERON	3010049	M. gemellus
orbital sulcus	orbital sulcus	UBERON	0002595	orbital sulcus
metatarsal bone	metatarsal bone	UBERON	0001448	metatarsal bone
manus joint	manus joint	UBERON	0001489	manus joint
floor plate of diencephalon	floor plate of diencephalon	UBERON	0003309	floor plate of diencephalon
lobar bronchus of right lung	lobar bronchus of right lung	UBERON	0003404	lobar bronchus of right lung
mucocartilage tissue	mucocartilage tissue	UBERON	0034938	mucocartilage tissue
arachnoid barrier layer	arachnoid barrier layer	UBERON	0000437	arachnoid barrier layer
skin of pes	skin of pes	UBERON	0001513	skin of pes
cerebellum vermis lobule VI	cerebellum vermis lobule VI	UBERON	0004080	cerebellum vermis lobule VI
crista tibiofibularis	crista tibiofibularis	UBERON	4200052	crista tibiofibularis
medial surface of mandible	medial surface of mandible	UBERON	0011343	medial surface of mandible
left auditory cortex	left auditory cortex	UBERON	0009898	left auditory cortex
distal epiphysis of distal phalanx of manual digit 1	distal epiphysis of distal phalanx of manual digit 1	UBERON	0014881	distal epiphysis of distal phalanx of manual digit 1
distal epiphysis of distal phalanx of manual digit 2	distal epiphysis of distal phalanx of manual digit 2	UBERON	0014882	distal epiphysis of distal phalanx of manual digit 2
spiracularis muscle	spiracularis muscle	UBERON	0011686	spiracularis muscle
distal epiphysis of distal phalanx of manual digit 5	distal epiphysis of distal phalanx of manual digit 5	UBERON	0014885	distal epiphysis of distal phalanx of manual digit 5
distal epiphysis of distal phalanx of manual digit 3	distal epiphysis of distal phalanx of manual digit 3	UBERON	0014883	distal epiphysis of distal phalanx of manual digit 3
atrioventricular valve	atrioventricular valve	UBERON	0002133	atrioventricular valve
distal epiphysis of distal phalanx of manual digit 4	distal epiphysis of distal phalanx of manual digit 4	UBERON	0014884	distal epiphysis of distal phalanx of manual digit 4
lung connective tissue	lung connective tissue	UBERON	0000114	lung connective tissue
calcar posterior	calcar posterior	UBERON	3010192	calcar posterior
manual digit 4 plus metapodial segment	manual digit 4 plus metapodial segment	UBERON	5003624	manual digit 4 plus metapodial segment
apex of lumbar spinal cord dorsal horn	apex of lumbar spinal cord dorsal horn	UBERON	0014632	apex of lumbar spinal cord dorsal horn
hypophysial artery	hypophysial artery	UBERON	0035403	hypophysial artery
trabecula communis	trabecula communis	UBERON	2001508	trabecula communis
mesenchyme median fin fold	mesenchyme median fin fold	UBERON	2000912	mesenchyme median fin fold
basal plate cartilage	basal plate cartilage	UBERON	2001425	basal plate cartilage
adventitia	adventitia	UBERON	0005742	adventitia
pelvic splanchnic nerve	pelvic splanchnic nerve	UBERON	0018675	pelvic splanchnic nerve
sacral spinal cord ventral column	sacral spinal cord ventral column	UBERON	0005853	sacral spinal cord ventral column
nucleus accumbens	nucleus accumbens	UBERON	0001882	nucleus accumbens
tubercle	tubercle	UBERON	0005813	tubercle
skeletal system	skeletal system	UBERON	0001434	skeletal system
m. cucullaris	m. cucullaris	UBERON	3010692	m. cucullaris
crus of ear	crus of ear	UBERON	0004106	crus of ear
branch of ilio-marsupialis muscle	branch of ilio-marsupialis muscle	UBERON	0013716	branch of ilio-marsupialis muscle
cartilaginous joint suture	cartilaginous joint suture	UBERON	0004273	cartilaginous joint suture
cartilage of nasal septum	cartilage of nasal septum	UBERON	0003407	cartilage of nasal septum
posterior pole of lens	posterior pole of lens	UBERON	0016459	posterior pole of lens
nasolacrimal duct	nasolacrimal duct	UBERON	0002392	nasolacrimal duct
layer of microvilli	layer of microvilli	UBERON	0012423	layer of microvilli
caudal principal ray set	caudal principal ray set	UBERON	2002164	caudal principal ray set
mid-dorsal keel	mid-dorsal keel	UBERON	3000735	mid-dorsal keel
4-8 cell stage embryo	4-8 cell stage embryo	UBERON	0019250	4-8 cell stage embryo
protocerebrum	protocerebrum	UBERON	6003627	protocerebrum
ruminant reticulum	ruminant reticulum	UBERON	0007361	ruminant reticulum
external pudendal artery	external pudendal artery	UBERON	0013137	external pudendal artery
basibranchial 4 cartilage	basibranchial 4 cartilage	UBERON	2001865	basibranchial 4 cartilage
webbed interdigital region between manual digits	webbed interdigital region between manual digits	UBERON	0008438	webbed interdigital region between manual digits
seventh cervical dorsal root ganglion	seventh cervical dorsal root ganglion	UBERON	0002843	seventh cervical dorsal root ganglion
central figure of scute	central figure of scute	UBERON	0018309	central figure of scute
muscularis mucosae of small intestine	muscularis mucosae of small intestine	UBERON	0001210	muscularis mucosae of small intestine
wall of ureter	wall of ureter	UBERON	0009916	wall of ureter
anal fin spine 1	anal fin spine 1	UBERON	4300097	anal fin spine 1
columnar epithelium	columnar epithelium	UBERON	0012274	columnar epithelium
anal fin spine 2	anal fin spine 2	UBERON	4300098	anal fin spine 2
vertebral column	vertebral column	UBERON	0001130	vertebral column
epithelium of duct of salivary gland	epithelium of duct of salivary gland	UBERON	0015766	epithelium of duct of salivary gland
rhinosphenoid	rhinosphenoid	UBERON	2000203	rhinosphenoid
pectinate line	pectinate line	UBERON	0006574	pectinate line
mollusc venom	mollusc venom	UBERON	0008274	mollusc venom
secondary chorionic villus	secondary chorionic villus	UBERON	0009994	secondary chorionic villus
left thymus lobe	left thymus lobe	UBERON	0005457	left thymus lobe
lateral nasal prominence	lateral nasal prominence	UBERON	0004067	lateral nasal prominence
precaudal vertebra	precaudal vertebra	UBERON	4300223	precaudal vertebra
sublaminar layers S4 or S5	sublaminar layers S4 or S5	UBERON	0008929	sublaminar layers S4 or S5
subarticular tubercles	subarticular tubercles	UBERON	3010172	subarticular tubercles
non-material anatomical boundary	non-material anatomical boundary	UBERON	0000015	non-material anatomical boundary
left superior intercostal vein	left superior intercostal vein	UBERON	0012195	left superior intercostal vein
septal olfactory organ	septal olfactory organ	UBERON	0015245	septal olfactory organ
embryonic optic lobe primordium	embryonic optic lobe primordium	UBERON	6000186	embryonic optic lobe primordium
subscapular fossa	subscapular fossa	UBERON	4200038	subscapular fossa
central tegmental tract	central tegmental tract	UBERON	0009643	central tegmental tract
costal arch	costal arch	UBERON	0002225	costal arch
hemal postzygapophysis	hemal postzygapophysis	UBERON	2000735	hemal postzygapophysis
crustacean maxillary gland	crustacean maxillary gland	UBERON	0009964	crustacean maxillary gland
minor alar cartilage	minor alar cartilage	UBERON	0007819	minor alar cartilage
serratus dorsalis superior muscle	serratus dorsalis superior muscle	UBERON	0001126	serratus dorsalis superior muscle
pelvis nerve	pelvis nerve	UBERON	0003444	pelvis nerve
lens anterior epithelium	lens anterior epithelium	UBERON	0005614	lens anterior epithelium
pharyngeal membrane of 4th arch	pharyngeal membrane of 4th arch	UBERON	0009217	pharyngeal membrane of 4th arch
esophageal taste bud	esophageal taste bud	UBERON	0034724	esophageal taste bud
scalene muscle	scalene muscle	UBERON	0008611	scalene muscle
dorsal cochlear nucleus	dorsal cochlear nucleus	UBERON	0002829	dorsal cochlear nucleus
secondary remex feather	secondary remex feather	UBERON	0011797	secondary remex feather
subendocardium layer	subendocardium layer	UBERON	0005984	subendocardium layer
network of trabecular spaces in bone tissue	network of trabecular spaces in bone tissue	UBERON	0010076	network of trabecular spaces in bone tissue
foramen primum	foramen primum	UBERON	0009149	foramen primum
tooth of palatine bone	tooth of palatine bone	UBERON	0012073	tooth of palatine bone
bifurcation of trachea	bifurcation of trachea	UBERON	0015247	bifurcation of trachea
deep fascia	deep fascia	UBERON	0011236	deep fascia
dopaminergic system	dopaminergic system	UBERON	0027239	dopaminergic system
pectoral appendage cartilage tissue	pectoral appendage cartilage tissue	UBERON	0007390	pectoral appendage cartilage tissue
future nucleus ambiguus	future nucleus ambiguus	UBERON	0010126	future nucleus ambiguus
spinal cord mantle layer	spinal cord mantle layer	UBERON	0009583	spinal cord mantle layer
amphibian cloacal gland	amphibian cloacal gland	UBERON	3010590	amphibian cloacal gland
lunule of nail	lunule of nail	UBERON	0011190	lunule of nail
piston cartilage	piston cartilage	UBERON	0010896	piston cartilage
inferior recess of lesser sac	inferior recess of lesser sac	UBERON	0001181	inferior recess of lesser sac
jugal bar	jugal bar	UBERON	0018332	jugal bar
thoracic vertebral arch	thoracic vertebral arch	UBERON	0008436	thoracic vertebral arch
neuroendocrine gland	neuroendocrine gland	UBERON	0010133	neuroendocrine gland
palpebral artery	palpebral artery	UBERON	0014770	palpebral artery
ceratobranchial 5 bone distal cartilage	ceratobranchial 5 bone distal cartilage	UBERON	2001961	ceratobranchial 5 bone distal cartilage
meningeal branch of mandibular nerve	meningeal branch of mandibular nerve	UBERON	0036143	meningeal branch of mandibular nerve
interstitial part of hyperpallium apicale	interstitial part of hyperpallium apicale	UBERON	0014758	interstitial part of hyperpallium apicale
right limbic lobe	right limbic lobe	UBERON	0002805	right limbic lobe
spinothalamic tract of midbrain	spinothalamic tract of midbrain	UBERON	0002609	spinothalamic tract of midbrain
anterior temporal artery	anterior temporal artery	UBERON	0035225	anterior temporal artery
caudal procurrent ray set	caudal procurrent ray set	UBERON	2002165	caudal procurrent ray set
inferior parathyroid epithelium	inferior parathyroid epithelium	UBERON	0011195	inferior parathyroid epithelium
splenic sinusoid	splenic sinusoid	UBERON	0003910	splenic sinusoid
epithelial vesicle	epithelial vesicle	UBERON	0007503	epithelial vesicle
margo posterior	margo posterior	UBERON	3000817	margo posterior
alveolar secondary septum	alveolar secondary septum	UBERON	0005315	alveolar secondary septum
levator labii superioris	levator labii superioris	UBERON	0001580	levator labii superioris
embryonic structure	embryonic structure	UBERON	0002050	embryonic structure
mucosa of appendix	mucosa of appendix	UBERON	0004989	mucosa of appendix
hair inner root sheath	hair inner root sheath	UBERON	0005941	hair inner root sheath
manubrium sternum pre-cartilage condensation	manubrium sternum pre-cartilage condensation	UBERON	0011301	manubrium sternum pre-cartilage condensation
tragus	tragus	UBERON	0010887	tragus
retinal neural layer	retinal neural layer	UBERON	0003902	retinal neural layer
left internal carotid artery	left internal carotid artery	UBERON	0007142	left internal carotid artery
circular nucleus of antherior hypothalamic nucleus	circular nucleus of antherior hypothalamic nucleus	UBERON	0035596	circular nucleus of antherior hypothalamic nucleus
prostate bud	prostate bud	UBERON	0003820	prostate bud
medial mammillary nucleus	medial mammillary nucleus	UBERON	0001939	medial mammillary nucleus
dermis of feather follicle	dermis of feather follicle	UBERON	0011806	dermis of feather follicle
bronchoalveolar duct junction	bronchoalveolar duct junction	UBERON	0004903	bronchoalveolar duct junction
molar tooth 3	molar tooth 3	UBERON	0018377	molar tooth 3
molar tooth 1	molar tooth 1	UBERON	0018376	molar tooth 1
