value_en	description_en	codesystem	code	description_code
sublingual dorsal ossification	sublingual dorsal ossification	UBERON	http://purl.obolibrary.org/obo/UBERON_2001475	sublingual dorsal ossification
sublingual ventral ossification	sublingual ventral ossification	UBERON	http://purl.obolibrary.org/obo/UBERON_2001476	sublingual ventral ossification
dorsal anterior lateral line nerve	dorsal anterior lateral line nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_2001480	dorsal anterior lateral line nerve
ventral anterior lateral line nerve	ventral anterior lateral line nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_2001481	ventral anterior lateral line nerve
middle lateral line nerve	middle lateral line nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_2001482	middle lateral line nerve
middle lateral line ganglion	middle lateral line ganglion	UBERON	http://purl.obolibrary.org/obo/UBERON_2001483	middle lateral line ganglion
epiphyseal bar	epiphyseal bar	UBERON	http://purl.obolibrary.org/obo/UBERON_2001502	epiphyseal bar
occipital arch cartilage	occipital arch cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001504	occipital arch cartilage
taenia marginalis anterior	taenia marginalis anterior	UBERON	http://purl.obolibrary.org/obo/UBERON_2001505	taenia marginalis anterior
trabecula communis	trabecula communis	UBERON	http://purl.obolibrary.org/obo/UBERON_2001508	trabecula communis
interhyal cartilage	interhyal cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001511	interhyal cartilage
taenia marginalis posterior	taenia marginalis posterior	UBERON	http://purl.obolibrary.org/obo/UBERON_2001515	taenia marginalis posterior
ceratobranchial cartilage	ceratobranchial cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001516	ceratobranchial cartilage
ceratobranchial 2 cartilage	ceratobranchial 2 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001517	ceratobranchial 2 cartilage
ceratobranchial 3 cartilage	ceratobranchial 3 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001518	ceratobranchial 3 cartilage
ceratobranchial 4 cartilage	ceratobranchial 4 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001519	ceratobranchial 4 cartilage
ceratobranchial 1 cartilage	ceratobranchial 1 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001520	ceratobranchial 1 cartilage
ceratobranchial 5 cartilage	ceratobranchial 5 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001521	ceratobranchial 5 cartilage
hypobranchial cartilage	hypobranchial cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001522	hypobranchial cartilage
hypobranchial 4 cartilage	hypobranchial 4 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001523	hypobranchial 4 cartilage
hypobranchial 1 cartilage	hypobranchial 1 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001524	hypobranchial 1 cartilage
hypobranchial 2 cartilage	hypobranchial 2 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001525	hypobranchial 2 cartilage
hypobranchial 3 cartilage	hypobranchial 3 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001526	hypobranchial 3 cartilage
epibranchial cartilage	epibranchial cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001527	epibranchial cartilage
epibranchial 1 cartilage	epibranchial 1 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001528	epibranchial 1 cartilage
epibranchial 3 cartilage	epibranchial 3 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001529	epibranchial 3 cartilage
epibranchial 2 cartilage	epibranchial 2 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001530	epibranchial 2 cartilage
epibranchial 4 cartilage	epibranchial 4 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001531	epibranchial 4 cartilage
sublingual dorsal cartilage	sublingual dorsal cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001532	sublingual dorsal cartilage
pharyngobranchial cartilage	pharyngobranchial cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001533	pharyngobranchial cartilage
pharyngobranchial 3 cartilage	pharyngobranchial 3 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001534	pharyngobranchial 3 cartilage
median fin cartilage	median fin cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001535	median fin cartilage
pharyngobranchial 2 cartilage	pharyngobranchial 2 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001536	pharyngobranchial 2 cartilage
mesocoracoid cartilage	mesocoracoid cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001537	mesocoracoid cartilage
pelvic radial cartilage	pelvic radial cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001538	pelvic radial cartilage
basipterygium cartilage	basipterygium cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001539	basipterygium cartilage
pelvic radial 3 cartilage	pelvic radial 3 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001540	pelvic radial 3 cartilage
pelvic radial 2 cartilage	pelvic radial 2 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001541	pelvic radial 2 cartilage
pelvic radial 1 cartilage	pelvic radial 1 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001542	pelvic radial 1 cartilage
sublingual cartilage	sublingual cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001544	sublingual cartilage
sublingual ventral cartilage	sublingual ventral cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001545	sublingual ventral cartilage
neural spine 4	neural spine 4	UBERON	http://purl.obolibrary.org/obo/UBERON_2001546	neural spine 4
abdominal scute	abdominal scute	UBERON	http://purl.obolibrary.org/obo/UBERON_2001547	abdominal scute
intercalarium ascending process	intercalarium ascending process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001548	intercalarium ascending process
manubrium	manubrium	UBERON	http://purl.obolibrary.org/obo/UBERON_2001553	manubrium
hypural 1	hypural 1	UBERON	http://purl.obolibrary.org/obo/UBERON_2001560	hypural 1
hypural 2	hypural 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001561	hypural 2
hypural 3	hypural 3	UBERON	http://purl.obolibrary.org/obo/UBERON_2001562	hypural 3
hypural 4	hypural 4	UBERON	http://purl.obolibrary.org/obo/UBERON_2001563	hypural 4
hypural 5	hypural 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001564	hypural 5
postovulatory follicle	postovulatory follicle	UBERON	http://purl.obolibrary.org/obo/UBERON_2001571	postovulatory follicle
premaxilla ascending process	premaxilla ascending process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001577	premaxilla ascending process
anterior dorsomedial process of autopalatine	anterior dorsomedial process of autopalatine	UBERON	http://purl.obolibrary.org/obo/UBERON_2001578	anterior dorsomedial process of autopalatine
ural vertebra 2	ural vertebra 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001579	ural vertebra 2
ural centrum 2	ural centrum 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001581	ural centrum 2
non-Weberian precaudal vertebra	non-Weberian precaudal vertebra	UBERON	http://purl.obolibrary.org/obo/UBERON_2001582	non-Weberian precaudal vertebra
preural centrum 1+ ural centrum 1	preural centrum 1+ ural centrum 1	UBERON	http://purl.obolibrary.org/obo/UBERON_2001583	preural centrum 1+ ural centrum 1
caudal procurrent ray	caudal procurrent ray	UBERON	http://purl.obolibrary.org/obo/UBERON_2001584	caudal procurrent ray
caudal principal ray	caudal principal ray	UBERON	http://purl.obolibrary.org/obo/UBERON_2001585	caudal principal ray
pectoral fin radial bone	pectoral fin radial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001586	pectoral fin radial bone
pectoral fin proximal radial bone	pectoral fin proximal radial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001587	pectoral fin proximal radial bone
pectoral fin distal radial bone	pectoral fin distal radial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001588	pectoral fin distal radial bone
propterygium cartilage	propterygium cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001589	propterygium cartilage
claustrum bone	claustrum bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001592	claustrum bone
caudal fin upper lobe	caudal fin upper lobe	UBERON	http://purl.obolibrary.org/obo/UBERON_2001593	caudal fin upper lobe
caudal fin lower lobe	caudal fin lower lobe	UBERON	http://purl.obolibrary.org/obo/UBERON_2001594	caudal fin lower lobe
maxilla ascending process	maxilla ascending process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001603	maxilla ascending process
lateral ethmoid palatine process	lateral ethmoid palatine process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001604	lateral ethmoid palatine process
caudal scute series	caudal scute series	UBERON	http://purl.obolibrary.org/obo/UBERON_2001605	caudal scute series
caudal scute	caudal scute	UBERON	http://purl.obolibrary.org/obo/UBERON_2001606	caudal scute
basipterygoid process of parasphenoid	basipterygoid process of parasphenoid	UBERON	http://purl.obolibrary.org/obo/UBERON_2001607	basipterygoid process of parasphenoid
autopalatine-lateral ethmoid joint	autopalatine-lateral ethmoid joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001608	autopalatine-lateral ethmoid joint
pharyngobranchial 2 bone uncinate process	pharyngobranchial 2 bone uncinate process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001609	pharyngobranchial 2 bone uncinate process
quadrate dorsal process	quadrate dorsal process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001610	quadrate dorsal process
quadrate posterodorsal process	quadrate posterodorsal process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001611	quadrate posterodorsal process
sensory canal	sensory canal	UBERON	http://purl.obolibrary.org/obo/UBERON_2001612	sensory canal
dorsal fin middle radial bone	dorsal fin middle radial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001613	dorsal fin middle radial bone
anal fin middle radial bone	anal fin middle radial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001614	anal fin middle radial bone
sphenotic spine	sphenotic spine	UBERON	http://purl.obolibrary.org/obo/UBERON_2001615	sphenotic spine
lateral ethmoid wing	lateral ethmoid wing	UBERON	http://purl.obolibrary.org/obo/UBERON_2001616	lateral ethmoid wing
trunk sensory canal	trunk sensory canal	UBERON	http://purl.obolibrary.org/obo/UBERON_2001617	trunk sensory canal
post-otic sensory canal	post-otic sensory canal	UBERON	http://purl.obolibrary.org/obo/UBERON_2001619	post-otic sensory canal
lagenar capsule	lagenar capsule	UBERON	http://purl.obolibrary.org/obo/UBERON_2001620	lagenar capsule
odontode	odontode	UBERON	http://purl.obolibrary.org/obo/UBERON_2001622	odontode
type 1 odontode	type 1 odontode	UBERON	http://purl.obolibrary.org/obo/UBERON_2001623	type 1 odontode
type 2 odontode	type 2 odontode	UBERON	http://purl.obolibrary.org/obo/UBERON_2001624	type 2 odontode
premaxillary tooth	premaxillary tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001626	premaxillary tooth
otic sensory canal	otic sensory canal	UBERON	http://purl.obolibrary.org/obo/UBERON_2001629	otic sensory canal
supratemporal sensory canal	supratemporal sensory canal	UBERON	http://purl.obolibrary.org/obo/UBERON_2001630	supratemporal sensory canal
ectopterygoid tooth	ectopterygoid tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001632	ectopterygoid tooth
entopterygoid tooth	entopterygoid tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001633	entopterygoid tooth
pharyngobranchial 1 cartilage	pharyngobranchial 1 cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001634	pharyngobranchial 1 cartilage
pharyngobranchial 1 bone	pharyngobranchial 1 bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001635	pharyngobranchial 1 bone
pharyngobranchial 4 bone	pharyngobranchial 4 bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001636	pharyngobranchial 4 bone
notochordal ossification	notochordal ossification	UBERON	http://purl.obolibrary.org/obo/UBERON_2001640	notochordal ossification
pharyngeal tooth plate	pharyngeal tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001647	pharyngeal tooth plate
basihyal tooth plate	basihyal tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001648	basihyal tooth plate
basihyal tooth	basihyal tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001649	basihyal tooth
pharyngobranchial 2 tooth plate	pharyngobranchial 2 tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001650	pharyngobranchial 2 tooth plate
pharyngobranchial 2 tooth	pharyngobranchial 2 tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001651	pharyngobranchial 2 tooth
pharyngobranchial 3 tooth plate	pharyngobranchial 3 tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001652	pharyngobranchial 3 tooth plate
pharyngobranchial 3 tooth	pharyngobranchial 3 tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001653	pharyngobranchial 3 tooth
upper pharyngeal 4 tooth plate	upper pharyngeal 4 tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001654	upper pharyngeal 4 tooth plate
upper pharyngeal 4 tooth	upper pharyngeal 4 tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001655	upper pharyngeal 4 tooth
upper pharyngeal 5 tooth plate	upper pharyngeal 5 tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001656	upper pharyngeal 5 tooth plate
upper pharyngeal 5 tooth	upper pharyngeal 5 tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001657	upper pharyngeal 5 tooth
upper pharyngeal tooth plate	upper pharyngeal tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001658	upper pharyngeal tooth plate
upper pharyngeal tooth	upper pharyngeal tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001659	upper pharyngeal tooth
basibranchial tooth	basibranchial tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001660	basibranchial tooth
basibranchial tooth plate	basibranchial tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001661	basibranchial tooth plate
basibranchial 4 tooth plate	basibranchial 4 tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001662	basibranchial 4 tooth plate
basibranchial 4 tooth	basibranchial 4 tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001663	basibranchial 4 tooth
basibranchial 2 tooth plate	basibranchial 2 tooth plate	UBERON	http://purl.obolibrary.org/obo/UBERON_2001664	basibranchial 2 tooth plate
basibranchial 2 tooth	basibranchial 2 tooth	UBERON	http://purl.obolibrary.org/obo/UBERON_2001665	basibranchial 2 tooth
rudimentary neural arch	rudimentary neural arch	UBERON	http://purl.obolibrary.org/obo/UBERON_2001666	rudimentary neural arch
anal fin radial bone	anal fin radial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001671	anal fin radial bone
dorsal fin radial bone	dorsal fin radial bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001672	dorsal fin radial bone
infraorbital 6	infraorbital 6	UBERON	http://purl.obolibrary.org/obo/UBERON_2001674	infraorbital 6
mesethmoid cornu	mesethmoid cornu	UBERON	http://purl.obolibrary.org/obo/UBERON_2001675	mesethmoid cornu
mesethmoid-premaxillary joint	mesethmoid-premaxillary joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001676	mesethmoid-premaxillary joint
mesethmoid-nasal joint	mesethmoid-nasal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001677	mesethmoid-nasal joint
mesethmoid-frontal joint	mesethmoid-frontal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001678	mesethmoid-frontal joint
mesethmoid-lateral ethmoid joint	mesethmoid-lateral ethmoid joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001679	mesethmoid-lateral ethmoid joint
mesethmoid-vomer joint	mesethmoid-vomer joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001680	mesethmoid-vomer joint
cornu mesial process	cornu mesial process	UBERON	http://purl.obolibrary.org/obo/UBERON_2001681	cornu mesial process
transcapular ligament	transcapular ligament	UBERON	http://purl.obolibrary.org/obo/UBERON_2001683	transcapular ligament
ossified transcapular ligament	ossified transcapular ligament	UBERON	http://purl.obolibrary.org/obo/UBERON_2001684	ossified transcapular ligament
lateral ethmoid-ectopterygoid ligament	lateral ethmoid-ectopterygoid ligament	UBERON	http://purl.obolibrary.org/obo/UBERON_2001685	lateral ethmoid-ectopterygoid ligament
bony shelf above orbit	bony shelf above orbit	UBERON	http://purl.obolibrary.org/obo/UBERON_2001686	bony shelf above orbit
interopercular-mandibular ligament	interopercular-mandibular ligament	UBERON	http://purl.obolibrary.org/obo/UBERON_2001687	interopercular-mandibular ligament
palatine cartilage	palatine cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001688	palatine cartilage
pterygoquadrate cartilage	pterygoquadrate cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001689	pterygoquadrate cartilage
anterior cartilage of palatine	anterior cartilage of palatine	UBERON	http://purl.obolibrary.org/obo/UBERON_2001690	anterior cartilage of palatine
posterior cartilage of palatine	posterior cartilage of palatine	UBERON	http://purl.obolibrary.org/obo/UBERON_2001691	posterior cartilage of palatine
median premaxilla	median premaxilla	UBERON	http://purl.obolibrary.org/obo/UBERON_2001692	median premaxilla
protractor operculi	protractor operculi	UBERON	http://purl.obolibrary.org/obo/UBERON_2001693	protractor operculi
humerovertebral ligament	humerovertebral ligament	UBERON	http://purl.obolibrary.org/obo/UBERON_2001694	humerovertebral ligament
mediopharyngobranchial	mediopharyngobranchial	UBERON	http://purl.obolibrary.org/obo/UBERON_2001695	mediopharyngobranchial
gongyloid cartilage	gongyloid cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001696	gongyloid cartilage
transverse radial	transverse radial	UBERON	http://purl.obolibrary.org/obo/UBERON_2001697	transverse radial
anal-fin stay	anal-fin stay	UBERON	http://purl.obolibrary.org/obo/UBERON_2001698	anal-fin stay
dorsal-fin stay	dorsal-fin stay	UBERON	http://purl.obolibrary.org/obo/UBERON_2001699	dorsal-fin stay
caudal-fin stay	caudal-fin stay	UBERON	http://purl.obolibrary.org/obo/UBERON_2001700	caudal-fin stay
basibranchial 5 bone	basibranchial 5 bone	UBERON	http://purl.obolibrary.org/obo/UBERON_2001701	basibranchial 5 bone
infraorbital 7	infraorbital 7	UBERON	http://purl.obolibrary.org/obo/UBERON_2001702	infraorbital 7
infraorbital 8	infraorbital 8	UBERON	http://purl.obolibrary.org/obo/UBERON_2001703	infraorbital 8
infraorbital 9	infraorbital 9	UBERON	http://purl.obolibrary.org/obo/UBERON_2001704	infraorbital 9
infraorbital 10	infraorbital 10	UBERON	http://purl.obolibrary.org/obo/UBERON_2001705	infraorbital 10
infraorbital 11	infraorbital 11	UBERON	http://purl.obolibrary.org/obo/UBERON_2001706	infraorbital 11
infraorbital 12	infraorbital 12	UBERON	http://purl.obolibrary.org/obo/UBERON_2001707	infraorbital 12
dermosphenotic	dermosphenotic	UBERON	http://purl.obolibrary.org/obo/UBERON_2001708	dermosphenotic
infraorbital series	infraorbital series	UBERON	http://purl.obolibrary.org/obo/UBERON_2001709	infraorbital series
opercle-interopercle joint	opercle-interopercle joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001710	opercle-interopercle joint
frontal-pterotic joint	frontal-pterotic joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001711	frontal-pterotic joint
caudal principal ray 1	caudal principal ray 1	UBERON	http://purl.obolibrary.org/obo/UBERON_2001713	caudal principal ray 1
caudal principal ray 2	caudal principal ray 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001714	caudal principal ray 2
caudal principal ray 3	caudal principal ray 3	UBERON	http://purl.obolibrary.org/obo/UBERON_2001715	caudal principal ray 3
caudal principal ray 4	caudal principal ray 4	UBERON	http://purl.obolibrary.org/obo/UBERON_2001716	caudal principal ray 4
caudal principal ray 5	caudal principal ray 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001717	caudal principal ray 5
caudal principal ray 6	caudal principal ray 6	UBERON	http://purl.obolibrary.org/obo/UBERON_2001718	caudal principal ray 6
caudal principal ray 7	caudal principal ray 7	UBERON	http://purl.obolibrary.org/obo/UBERON_2001719	caudal principal ray 7
caudal principal ray 8	caudal principal ray 8	UBERON	http://purl.obolibrary.org/obo/UBERON_2001720	caudal principal ray 8
caudal principal ray 9	caudal principal ray 9	UBERON	http://purl.obolibrary.org/obo/UBERON_2001721	caudal principal ray 9
caudal principal ray 10	caudal principal ray 10	UBERON	http://purl.obolibrary.org/obo/UBERON_2001722	caudal principal ray 10
caudal principal ray 11	caudal principal ray 11	UBERON	http://purl.obolibrary.org/obo/UBERON_2001723	caudal principal ray 11
caudal principal ray 12	caudal principal ray 12	UBERON	http://purl.obolibrary.org/obo/UBERON_2001724	caudal principal ray 12
caudal principal ray 13	caudal principal ray 13	UBERON	http://purl.obolibrary.org/obo/UBERON_2001725	caudal principal ray 13
caudal principal ray 14	caudal principal ray 14	UBERON	http://purl.obolibrary.org/obo/UBERON_2001726	caudal principal ray 14
caudal principal ray 15	caudal principal ray 15	UBERON	http://purl.obolibrary.org/obo/UBERON_2001727	caudal principal ray 15
caudal principal ray 16	caudal principal ray 16	UBERON	http://purl.obolibrary.org/obo/UBERON_2001728	caudal principal ray 16
caudal principal ray 17	caudal principal ray 17	UBERON	http://purl.obolibrary.org/obo/UBERON_2001729	caudal principal ray 17
caudal principal ray 18	caudal principal ray 18	UBERON	http://purl.obolibrary.org/obo/UBERON_2001730	caudal principal ray 18
caudal principal ray 19	caudal principal ray 19	UBERON	http://purl.obolibrary.org/obo/UBERON_2001731	caudal principal ray 19
vertebral element 5	vertebral element 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001732	vertebral element 5
mesethmoid ventral diverging lamella	mesethmoid ventral diverging lamella	UBERON	http://purl.obolibrary.org/obo/UBERON_2001733	mesethmoid ventral diverging lamella
posterior process of basipterygium	posterior process of basipterygium	UBERON	http://purl.obolibrary.org/obo/UBERON_2001734	posterior process of basipterygium
scapular foramen	scapular foramen	UBERON	http://purl.obolibrary.org/obo/UBERON_2001735	scapular foramen
coracoid foramen	coracoid foramen	UBERON	http://purl.obolibrary.org/obo/UBERON_2001737	coracoid foramen
anterior cranial fontanel	anterior cranial fontanel	UBERON	http://purl.obolibrary.org/obo/UBERON_2001739	anterior cranial fontanel
posterior cranial fontanel	posterior cranial fontanel	UBERON	http://purl.obolibrary.org/obo/UBERON_2001740	posterior cranial fontanel
trigeminofacial foramen	trigeminofacial foramen	UBERON	http://purl.obolibrary.org/obo/UBERON_2001741	trigeminofacial foramen
auditory foramen	auditory foramen	UBERON	http://purl.obolibrary.org/obo/UBERON_2001742	auditory foramen
replacement tooth trench	replacement tooth trench	UBERON	http://purl.obolibrary.org/obo/UBERON_2001744	replacement tooth trench
premaxilla replacement tooth trench	premaxilla replacement tooth trench	UBERON	http://purl.obolibrary.org/obo/UBERON_2001745	premaxilla replacement tooth trench
dentary replacement tooth trench	dentary replacement tooth trench	UBERON	http://purl.obolibrary.org/obo/UBERON_2001746	dentary replacement tooth trench
lateral mesethmoid wing	lateral mesethmoid wing	UBERON	http://purl.obolibrary.org/obo/UBERON_2001747	lateral mesethmoid wing
superficial ophthalmic nerve foramen	superficial ophthalmic nerve foramen	UBERON	http://purl.obolibrary.org/obo/UBERON_2001748	superficial ophthalmic nerve foramen
dentary-anguloarticular joint	dentary-anguloarticular joint	UBERON	http://purl.obolibrary.org/obo/UBERON_2001749	dentary-anguloarticular joint
rib of vertebra 6	rib of vertebra 6	UBERON	http://purl.obolibrary.org/obo/UBERON_2001750	rib of vertebra 6
rib of vertebra 5	rib of vertebra 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001751	rib of vertebra 5
pre-narial cartilage	pre-narial cartilage	UBERON	http://purl.obolibrary.org/obo/UBERON_2001752	pre-narial cartilage
posttemporal fossa	posttemporal fossa	UBERON	http://purl.obolibrary.org/obo/UBERON_2001753	posttemporal fossa
dorsal fin ray 1	dorsal fin ray 1	UBERON	http://purl.obolibrary.org/obo/UBERON_2001754	dorsal fin ray 1
dorsal fin ray 2	dorsal fin ray 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001755	dorsal fin ray 2
dorsal fin ray 3	dorsal fin ray 3	UBERON	http://purl.obolibrary.org/obo/UBERON_2001756	dorsal fin ray 3
dorsal fin ray 4	dorsal fin ray 4	UBERON	http://purl.obolibrary.org/obo/UBERON_2001757	dorsal fin ray 4
dorsal fin ray 5	dorsal fin ray 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001758	dorsal fin ray 5
dorsal fin ray 6	dorsal fin ray 6	UBERON	http://purl.obolibrary.org/obo/UBERON_2001759	dorsal fin ray 6
dorsal fin ray 7	dorsal fin ray 7	UBERON	http://purl.obolibrary.org/obo/UBERON_2001760	dorsal fin ray 7
pectoral fin ray 1	pectoral fin ray 1	UBERON	http://purl.obolibrary.org/obo/UBERON_2001761	pectoral fin ray 1
pectoral fin ray 2	pectoral fin ray 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001762	pectoral fin ray 2
pectoral fin ray 3	pectoral fin ray 3	UBERON	http://purl.obolibrary.org/obo/UBERON_2001763	pectoral fin ray 3
pectoral fin ray 4	pectoral fin ray 4	UBERON	http://purl.obolibrary.org/obo/UBERON_2001764	pectoral fin ray 4
pectoral fin ray 5	pectoral fin ray 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001765	pectoral fin ray 5
pectoral fin ray 6	pectoral fin ray 6	UBERON	http://purl.obolibrary.org/obo/UBERON_2001766	pectoral fin ray 6
pectoral fin ray 7	pectoral fin ray 7	UBERON	http://purl.obolibrary.org/obo/UBERON_2001767	pectoral fin ray 7
retractor tentaculi	retractor tentaculi	UBERON	http://purl.obolibrary.org/obo/UBERON_2001768	retractor tentaculi
anal fin ray 1	anal fin ray 1	UBERON	http://purl.obolibrary.org/obo/UBERON_2001769	anal fin ray 1
anal fin ray 2	anal fin ray 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001770	anal fin ray 2
anal fin ray 3	anal fin ray 3	UBERON	http://purl.obolibrary.org/obo/UBERON_2001771	anal fin ray 3
anal fin ray 4	anal fin ray 4	UBERON	http://purl.obolibrary.org/obo/UBERON_2001772	anal fin ray 4
anal fin ray 5	anal fin ray 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001773	anal fin ray 5
anal fin ray 6	anal fin ray 6	UBERON	http://purl.obolibrary.org/obo/UBERON_2001774	anal fin ray 6
anal fin ray 7	anal fin ray 7	UBERON	http://purl.obolibrary.org/obo/UBERON_2001775	anal fin ray 7
pelvic fin ray 1	pelvic fin ray 1	UBERON	http://purl.obolibrary.org/obo/UBERON_2001776	pelvic fin ray 1
pelvic fin ray 2	pelvic fin ray 2	UBERON	http://purl.obolibrary.org/obo/UBERON_2001777	pelvic fin ray 2
pelvic fin ray 3	pelvic fin ray 3	UBERON	http://purl.obolibrary.org/obo/UBERON_2001778	pelvic fin ray 3
pelvic fin ray 4	pelvic fin ray 4	UBERON	http://purl.obolibrary.org/obo/UBERON_2001779	pelvic fin ray 4
pelvic fin ray 5	pelvic fin ray 5	UBERON	http://purl.obolibrary.org/obo/UBERON_2001780	pelvic fin ray 5
pelvic fin ray 6	pelvic fin ray 6	UBERON	http://purl.obolibrary.org/obo/UBERON_2001781	pelvic fin ray 6
pelvic fin ray 7	pelvic fin ray 7	UBERON	http://purl.obolibrary.org/obo/UBERON_2001782	pelvic fin ray 7
supraoccipital crest	supraoccipital crest	UBERON	http://purl.obolibrary.org/obo/UBERON_2001783	supraoccipital crest
